,RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
194,0.8368372394167292,0.0,0.0,0.7657142857142857,0.9732131017106486,0.0128824476650563,0.5602223594811612,0.0,0.0980392156862745,7
195,0.934505224943024,0.7589182968929805,0.8467336683417085,0.3371428571428571,0.9643283384166556,0.0917874396135265,0.5453983940704138,0.0,0.3137254901960784,1
196,0.9337746401818894,0.8107019562715766,0.5502512562814069,0.4742857142857142,0.9636652963797906,0.0,0.5090713036923817,0.0,0.1133578431372547,6
197,0.9320126416403304,0.7456846950517838,0.743718592964824,0.4085714285714285,0.9669805065641164,0.0966183574879227,0.5429277331686225,0.0444444444444444,0.0,2
198,0.8659155507553713,0.7330264672036825,0.8743718592964823,0.3857142857142857,0.9675109401936084,0.0,0.5361334156886967,0.0,0.0,1
199,0.9027821373244036,0.731300345224396,0.836683417085427,0.4257142857142857,0.9717544092295451,0.107890499194847,0.5089561457689932,0.0,0.0,2
200,0.924019184842038,0.7686996547756042,0.8994974874371858,0.4257142857142857,0.9643283384166556,0.0,0.5071031500926498,0.0,0.0,2
201,0.9251365497708316,0.8273878020713465,0.0,0.0,0.9761304866728552,0.0704818530905487,0.5090713036923817,0.4984126984126984,0.0,7
202,0.924277038287144,0.7675489067894132,0.8969849246231155,0.0,0.9663174645272512,0.0982286634460547,0.5090713036923817,0.0,0.0,2
203,0.930594447692246,0.7600690448791716,0.7060301507537688,0.3685714285714285,0.9677761570083544,0.0821256038647343,0.5571340333539221,0.0,0.1764705882352941,1
204,0.94361604667011,0.7928653624856157,0.5728643216080401,0.4085714285714285,0.0,0.0789049919484702,0.6084002470660901,0.0,0.3333333333333333,2
205,0.9257382078094132,0.6718951934141811,0.8668341708542713,0.5028571428571428,0.961145736639703,0.0966183574879227,0.0,0.0,0.1133578431372547,3
206,0.9109123207222821,0.7372216331766257,0.5879656638366259,0.057504013191640876,0.9726233633335873,0.014069313791910535,0.5069536026465016,0.0,0.4705882352941176,1
207,0.2965645085491728,0.7512862677578127,0.8825325531725869,0.33837679842113266,0.9644594114751509,0.08202249133980223,0.5194392039750644,0.0,0.0,1
208,0.9390058471245297,0.8462180494164756,0.9398760356917306,0.07804450070606342,0.954999535648719,0.0008417914806985426,0.5573337519992143,0.0,0.0,1
209,0.9298245534510513,0.7319163353474113,0.861986409130152,0.339798311903427,0.9703918571115469,0.09608553827878467,0.5347373132210783,0.0,0.011889987048182837,1
210,0.8474989690245539,0.7710854312061716,0.9291961563099942,0.13568024550775284,0.9544892381693714,0.0057809418587940736,0.6036251579543415,0.015543424522801835,0.0,1
211,0.0,0.7399563124278343,0.8509781361284203,0.32988467746005645,0.9682670487262831,0.09198746816970711,0.5201394430571588,0.0,0.0,1
212,0.49626514543653744,0.7701268438042813,0.8670446932121912,0.14239007663629985,0.9401941688804317,0.09311886985069283,0.5141390121109161,0.0,0.0,3
213,0.9310334886243281,0.7538765245545526,0.9086550797883447,0.35345873282422147,0.9598488912646191,0.08707734084388663,0.5264421753126444,0.0,0.0,3
214,0.24359556638257107,0.5832537472073014,0.853656686960597,0.08728073554473431,0.9637683075257378,0.09225045067990907,0.5188839243110052,0.0,0.0,3
215,0.9272228304479643,0.7331682133517265,0.5585852542270564,0.4063647139038604,0.9617904456528638,0.07103461495733134,0.53369614128275,0.0,0.0,3
216,0.9241252098673955,0.7613502542262343,0.8895470058149268,0.3662279779555853,0.915634069048933,0.09185138214869713,0.5204232961654951,0.0,0.0,3
217,0.9243963591940132,0.7258711978500004,0.8782452327199998,0.4240917943435898,0.9282687471767489,0.0929616726066345,0.2920904095577843,0.0,0.04900455842726803,3
218,0.3296593373769316,0.0231696743946193,0.8532536496398382,0.35732253691857657,0.9632550139401452,0.08418972565555556,0.5345511958581703,0.0,0.0,3
219,0.829731928692095,0.6232325777498091,0.8919683686364446,0.37152388084544236,0.9629323890301307,0.09594293554163438,0.5415639202250339,0.0,0.0,3
220,0.9349909449454106,0.7892283403163406,0.9151855611413168,0.31728750256474936,0.9225997679346458,0.0662771555536195,0.4866078703784978,0.0,0.0,3
221,0.9280802882402249,0.7568811029022168,0.8483143180502238,0.39161201888014513,0.9636151610486464,0.0356335156458963,0.539963656378057,0.0,0.0,3
222,0.9322154119256483,0.7669735327963176,0.8426971898239142,0.43443432864660264,0.9527203487745517,0.0901771336553945,0.5522912199767699,0.0,0.0,3
223,0.7332086130314247,0.7562506698259241,0.8542713567839195,0.2618179185083115,0.9670166693896574,0.025911356271290112,0.5255769437259215,0.0,0.0,3
224,0.924416473926684,0.7557362959121803,0.8649372612926528,0.36134291658166895,0.946968155798484,0.02944651055253909,0.5249144414946597,0.0,0.0,3
225,0.9382501891661997,0.7842744083956399,0.7238984086560324,0.3221789186940524,0.9546433548739145,0.059049885423901674,0.572792277757408,0.0,0.0,3
226,0.9340208338193887,0.794267783807505,0.931480232108152,0.3641125541125539,0.924755824225816,0.04696734067865719,0.5488469585157532,0.0,0.0,3
227,0.9234346227930001,0.7663256551818937,0.8856664229058832,0.36395287196160964,0.9057546794457854,0.08667573810557735,0.5151147000563719,0.0,0.0,3
228,0.9249016281585515,0.7424159831321504,0.8068994167697771,0.3639977010339904,0.9679265888057471,0.00847209658303763,0.5294766332571901,0.0,0.0,3
229,0.9268928877552193,0.7714804813496785,0.8875695474619663,0.2721086340417968,0.9184361296616637,0.07390145636955751,0.5232551413417582,0.0,0.11890818346476195,3
230,0.9253228118881375,0.7523788663853357,0.8937147252812697,0.36960292861954247,0.9354185016792006,0.0945224809371101,0.5298491896787508,0.0,0.0,3
231,0.9392080055893516,0.7953610807153007,0.5707849592791543,0.2767011155074236,0.9533657632752162,0.04898984736521593,0.5740954911964736,0.0,0.0,3
232,0.9269486633058747,0.7375670734852808,0.8994101892142314,0.3736772818783582,0.9629111128808676,0.09794891551742457,0.5421766125721091,0.0,0.006812684850169032,3
233,0.9421770269443188,0.79843172362473,0.6960083206557246,0.10059424675950775,0.9564772649116757,0.020877341000912295,0.5776001252774478,0.0,0.18492505991214836,3
234,0.9260077428067194,0.7669735327963176,0.8737588330190242,0.385057427103269,0.9179725892567485,0.0901771336553945,0.5257664891991894,0.0,0.0,3
235,0.9366712232850601,0.7838498717288287,0.8808827043201723,0.4175165603679975,0.9541225958937726,0.06346003813296518,0.564430929762325,0.0,0.0,3
236,0.9352531340842286,0.7791047086629574,0.8836338262641155,0.05949609806268089,0.9641890478459447,0.021506809943626328,0.5459399165466627,0.0,0.3928155580879988,3
237,0.9305641770586216,0.010506026531677303,0.9167711275026896,0.005578666405084028,0.9679791682532508,0.010920805695748234,0.5511018011548372,0.0,0.0030659621061164565,3
238,0.931403158619994,0.7772580863625447,0.8883834133650593,0.15416579455503346,0.9379253161949022,0.05303713241264858,0.5344592446451163,0.0,0.27134047966759073,3
239,0.9351339963286436,0.7289794642234687,0.9178203816122786,0.3185598530797836,0.9570462639655847,0.06919309162674103,0.49412408548005027,0.0,0.11865068271067258,3
240,0.9335053288611961,0.7623900617016681,0.9142456369205043,0.3407442086036528,0.9580047710065304,0.08026964470324399,0.5163780176699747,0.0,0.0,3
241,0.9250819774639107,0.7011696932380442,0.549861138657098,0.3826167247169671,0.9663773000266996,0.05397692240147721,0.5278424583965963,0.0,0.0,3
242,0.9288774303585805,0.7210492114871155,0.5537822868386658,0.34196895681474854,0.9636821821443088,0.047181089909163615,0.5406240576021902,0.0,0.0,3
243,0.9261285156911035,0.7669735327963176,0.8731545153322219,0.38601807605331656,0.9186486219289888,0.0901771336553945,0.5262825392949901,0.0,0.0,3
244,0.9410247875114054,0.7846736628764877,0.566331932093794,0.21187566679742045,0.9550564501447512,0.025431009819686427,0.5815316000861611,0.0,0.0,3
245,0.6626462483749137,0.7989982267308043,0.912126831763011,0.15754959344306296,0.9532432466985978,0.059879937049731984,0.4766719066920846,0.0,0.0,3
246,0.8920241177029815,0.8046630342861417,0.5916776577286711,0.15350128843935495,0.9528753376122265,0.02340991599252687,0.5899925984201824,0.0,0.0,3
247,0.9248766864043839,0.7326207009460134,0.7479513760232257,0.3689723050585214,0.967618740791145,0.019014487171992285,0.5288791754956823,0.0,0.0,3
248,0.9322353625385482,0.7655545630556788,0.8404779948410483,0.43319677404350243,0.9576181551820303,0.08250844095080791,0.5531274531793051,0.0,0.0,3
249,0.8401468466226081,0.8098118357248646,0.9354308189849555,0.22101003022534782,0.9489384523476936,0.045730452817338486,0.4616775782313436,0.0,0.0,3
250,0.9320633624559556,0.7723586527846091,0.841962559426441,0.45415698266501753,0.42996116738270773,0.0910636865150753,0.4986757879808352,0.0,0.09715576338737586,3
251,0.9237189768105626,0.7643933973100983,0.8881332929207337,0.36508317650975075,0.9089230829234083,0.09094533105064741,0.5172259823091778,0.0,0.0,3
252,0.27757949950176386,0.0,0.5359110866954464,0.34207817065020696,0.9639067281897068,0.059253545346008116,0.5331352123156323,0.0,0.0,3
253,0.9480074053797889,0.8189327179029765,0.9597334295679313,0.29447778300190575,0.946908397090931,0.024771898246800244,0.49674075375236393,0.0,0.0,3
254,0.9330334777786953,0.7723929395793947,0.8861682172073746,0.32659223566174966,0.960864234032872,0.012373246051203816,0.5040685283892474,0.0,0.0,3
255,0.9371445369933794,0.7938355102569559,0.9285549984557446,0.3624317441485814,0.956333912485895,0.0,0.5631921548371854,0.0,0.0,3
256,0.9334733873835221,0.779910025556564,0.8887569804196229,0.10002965371599257,0.9468709151951717,0.04346034093333744,0.5396019639237531,0.0,0.3413073915340874,3
257,0.937428354883901,0.7870779862910038,0.9446225870028302,0.36857609501843236,0.9546084046851752,0.04309847185715011,0.567193971469635,0.0,0.0,3
258,0.9296894447916211,0.7626540161195383,0.8653879176999582,0.43070382859393913,0.3687086643133892,0.09425395732530616,0.48710566833453495,0.0,0.10889525739639001,3
259,0.9050368025812464,0.7509061797325743,0.8542713567839195,0.34981635434007735,0.9680539433831657,0.002687578698941831,0.5295024796047663,0.0,0.0,3
260,0.9236082997747975,0.7644525321655445,0.8819996977775353,0.36349120403918933,0.9130448194036194,0.07655261539275472,0.5168481497179418,0.0,0.0,3
261,0.9251488897384331,0.728473370270303,0.857767217070793,0.3997529255478752,0.966218228964559,0.026886036602427707,0.3824854411114646,0.0,0.03154414128952106,3
262,0.9340127629392867,0.7806009594291038,0.8888543092468618,0.08592507186183834,0.949201593580779,0.040965212222154934,0.5409418434181955,0.0,0.35953650835343254,3
263,0.469186329471066,0.0,0.8684868753562673,0.26541562420192766,0.9644899164062338,0.06476788591462007,0.5387090259649889,0.0,0.0,3
264,0.9304063149217732,0.030336824371757467,0.9145456287978373,0.014556092233835284,0.9680467356570135,0.009271173047937795,0.5507009415479647,0.0,0.0,3
265,0.927519823664858,0.70223499520919,0.8817183936768882,0.38829460501303215,0.6851238838371136,0.09064305492804217,0.5013902225313506,0.0,0.1904051546997213,3
266,0.9318571662316534,0.7669735327963176,0.8444897628025747,0.43158477883622764,0.9507150493642998,0.0901771336553945,0.5507604730243478,0.0,0.0,3
267,0.927374293964857,0.7734253567104055,0.709681068732299,0.4034560835703716,0.93243128473119,0.09198281319849991,0.5304450407128934,0.0,0.0,3
268,0.9257450297152695,0.6877084646886988,0.888368777789694,0.35742490065269483,0.9648923611288155,0.0719866741855359,0.5230537793901763,0.0,0.15652564660090268,3
269,0.9413168749963025,0.6974657974975229,0.03233696053561183,0.4558284377398762,0.9761251663811398,0.045491008767416255,0.4344201027939233,0.0,0.21411948200169834,5
270,0.9427741146463293,0.6886462868956501,0.5005313807513685,0.5381719632090975,0.9596152882622518,0.10818585455704366,0.6476775670795769,0.04953094175758762,0.0,5
271,0.9403077723580696,0.7164997798740856,0.08189084135543001,0.4669706231955143,0.9759409290329941,0.06370415761927527,0.710883029127799,0.010306009355991975,0.0,5
272,0.9252397563186352,0.7155853121458305,0.5322955423494019,0.6997290036980195,0.9487427517883332,0.6385365720659577,0.2756023182464903,0.02324738174052905,0.0,5
273,0.9435125906214772,0.1212111147773303,0.41688536273939114,0.5882388532712234,0.9588107749595001,0.11387303293743345,0.5447321212396694,0.0731392114333488,0.8177639122119377,5
274,0.9207575810413762,0.7749108620255367,0.4843671816387352,0.9678474996417485,0.9287141860219148,0.22350296569298744,0.27387099929367636,0.0,0.0,5
275,0.9313173926843041,0.7345492351905597,0.0,0.500991983597593,0.9789779835077064,0.026015979437467463,0.6638796781536808,0.0,0.0,5
276,0.9439086566353239,0.666737791601345,0.06567317870690896,0.4397462379432989,0.9742057949692687,0.02930521992222975,0.14808939918901895,0.0,0.43485555764099443,5
277,0.9377995527233509,0.7295113331700922,0.20094331495804413,0.4973665517593719,0.9719103878462962,0.07650659064083765,0.6737176326164784,0.0,0.0,5
278,0.9261162643575933,0.739696736017306,0.014555173628840042,0.5231255425067619,0.9792167773767124,0.0030254388845950323,0.6280108052256674,0.0,0.0,5
279,0.9179407609502799,0.7969336951864758,0.6301273097525648,0.9783704833730283,0.9284942226837032,0.3855797054886727,0.305386758917396,0.0,0.0,5
280,0.9146849996197982,0.7741226510186113,0.6024719471178303,0.9245377097192821,0.9327105046011206,0.6719184824210889,0.16306712556396075,0.0,0.0,5
281,0.9343569965656359,0.7103742631298989,0.18665388032246505,0.49237412465128855,0.9743660888380605,0.02990670063137725,0.6584302836715411,0.023490497900568678,0.0,5
282,0.944616590988616,0.6472126915957707,0.4451665461082988,0.4863662286742969,0.9704235376417978,0.10638892876438424,0.6916793377587593,0.0,0.0,5
283,0.9308249675510355,0.671039641984617,0.0226131259717038,0.7493503296172355,0.9451483688112694,0.06265106285703512,0.0,0.0,0.14973302188274934,5
284,0.9423863299741725,0.6774929569586705,0.20762361019720343,0.46408264830915497,0.9701819581200891,0.04564801309802613,0.2035081134805978,0.0,0.369742323008561,5
285,0.9381613378403393,0.6972625335600104,0.26945594770908304,0.4788514648315834,0.9719950556438999,0.04317369854598029,0.6718561166314203,0.033911185575251836,0.0,5
286,0.939317592931582,0.7446417960980284,0.0,0.2455361511550311,0.9421675226122441,0.06813605742313619,0.3709214958676804,0.0,0.0,5
287,0.9458150394072332,0.6387258455374392,0.4129658697581374,0.44870958669305017,0.9741026960520659,0.08977130018077656,0.7142495018719305,0.0,0.0,5
288,0.9423683824480271,0.6612939661069683,0.4625434393006152,0.5318869524469676,0.9665574215993561,0.12093603324541599,0.6625120216120672,0.0,0.0,5
289,0.9293429561629504,0.7458917580462414,0.0,0.39074165758611623,0.9603865229768322,0.019123920810858445,0.4694407362629502,0.0,0.0,5
290,0.9374939409160606,0.6995627288776869,0.25492995198278134,0.48122374978712806,0.9724110068288442,0.04084626444812679,0.6695008180458591,0.03208308068119412,0.0,5
291,0.9390217250044407,0.42976653273307186,0.4399045929043526,0.568030611041202,0.9611356994362628,0.10726567044988473,0.57605065598558,0.031485625473230576,0.4132488343361518,5
292,0.9258810144299666,0.6803032104306781,0.0,0.8547728220277576,0.9361306875115539,0.07770077515229973,0.0247440585079981,0.0,0.0,5
293,0.9334314151483235,0.7049233661035568,0.03258258750336534,0.48692884550278254,0.9771574961061726,0.008226336199795617,0.38131799252461906,0.0,0.2157459032308398,5
294,0.9359866904665078,0.757010376028237,0.0,0.14430814374321552,0.9243409565385312,0.054795553051433896,0.17337317363614985,0.0,0.0,5
295,0.9296391381626405,0.7361806575802706,0.0,0.5076202197066471,0.9792001650213297,0.018129457675934185,0.6530532407509296,0.0,0.0,5
296,0.9453316924918285,0.6499470524678617,0.3586415915081069,0.44996400700447714,0.974555533100511,0.08807513883855063,0.7168082751997732,0.0,0.0,5
297,0.9111807327572172,0.7469014361918817,0.5618599334941097,0.8629464937528067,0.9374958227094146,0.9855878461557097,0.0,0.0,0.0,5
298,0.9346062054293721,0.6953495564043352,0.1819137015095206,0.49019474291693715,0.9772404634463493,0.03954474376967703,0.6660859880805581,0.0,0.0,5
299,0.9402008612869595,0.2892313996763523,0.42833456391008456,0.5850247798187352,0.9598380794890539,0.11220917183444586,0.5541481776173449,0.046104265281861304,0.6051184818244303,5
300,0.9256739743895852,0.7219347214910689,0.0,0.6243201975453788,0.966478453864987,0.02297866473113217,0.4438063782036783,0.0,0.0,5
301,0.947178278671577,0.6661854873147072,0.46571103851649265,0.4468004434665922,0.9663753006122449,0.07461875737905155,0.7036776417438725,0.0586100013224673,0.0,5
302,0.9403580390622608,0.7088529188387241,0.08543228919393386,0.46631548103771636,0.9771695909658199,0.06759556856968775,0.7132733672864726,0.0,0.0,5
303,0.9454706490479236,0.4514442887697129,0.42239552645097106,0.49602325966380667,0.9690530547734161,0.10176464549198758,0.6574968484441467,0.021992994076293307,0.28865804725135,5
304,0.9369690369931785,0.731364545376744,0.3672926507494297,0.5188391038604437,0.9668799088587313,0.08918496278854512,0.6418867956538025,0.0,0.0,5
305,0.9431487196848377,0.6916586208001276,0.4693916581013643,0.47948914501877044,0.9652965547767243,0.0839332050367904,0.6726292258623183,0.03602250541324904,0.0,5
306,0.944791675593346,0.6712385923441184,0.47961550875141523,0.4764573478201458,0.9640738615248486,0.14380562920022177,0.6528161225347321,0.05506581259365067,0.0,5
307,0.9403208636403482,0.7089620322115809,0.46745419327511084,0.5015208879001667,0.9647171052335853,0.08931401180599882,0.6516725340541959,0.02074242567292587,0.0,5
308,0.9350165839897996,0.7387141320658206,0.47982649763761365,0.5712760377452,0.9607729358377217,0.11140797913248257,0.6010580500799725,0.0,0.0,5
309,0.9374036903416776,0.622611685573311,0.4557812207712441,0.5447108688243321,0.9629163197808355,0.10048209783472337,0.6061056799260892,0.011425632168396233,0.1499614222102007,5
310,0.9155210237553656,0.7799801391898973,0.609573373879074,0.9383610504039035,0.9316278351153953,0.5983915545645832,0.19961238683191762,0.0,0.0,5
311,0.9219427961898101,0.7926493218986475,0.6251263910696645,0.9471155354310291,0.9305578576578243,0.2519410240010632,0.39521754449393937,0.005671845634683434,0.0,5
312,0.9394787685334131,0.7500796605935037,0.0,0.17481431889346838,0.9309532491190017,0.07031020246411528,0.2640848948638672,0.0,0.0,5
313,0.9416561388801897,0.726207668453174,0.027457886085680804,0.14287134527941514,0.9264076289876577,0.05755330529881259,0.0,0.0,0.18181264559645094,5
314,0.9307248727583486,0.7570552004332339,0.5237603816874232,0.6879678100420873,0.951526092010728,0.15471881720661895,0.5361452961658947,0.0,0.0,5
315,0.925631887579525,0.7148699777765876,0.0,0.6641513362496143,0.961283814854877,0.03199935097950281,0.3714328907342548,0.0,0.0,5
316,0.9293585004023924,0.7364534640703215,0.0,0.5087285935033681,0.9792373182192188,0.016810673323063505,0.6512428436359782,0.0,0.0,5
317,0.932929195770486,0.7059227443779253,0.0,0.6456776108776272,0.9589612253351278,0.06869585610893376,0.39969961087239,0.0,0.0,5
318,0.9427806431421402,0.6801114511518477,0.051164354605841546,0.44674564641872294,0.9750411573387001,0.036349713154339304,0.2727082684318219,0.0,0.33878524523321346,5
319,0.9260838899304344,0.739719365500609,0.013148900384461815,0.5230996106109504,0.9792645192085006,0.0027331308802798354,0.6280257546405885,0.0,0.0,5
320,0.9276007906021775,0.6914410668694012,0.0,0.7373422930768271,0.9298813246702013,0.07790059481765646,0.0,0.0,0.0,5
321,0.9255175410886847,0.6956756351480359,0.0,0.7723693487455704,0.9471703968709646,0.056507832757967974,0.17479992401193573,0.0,0.0,5
322,0.9193721278527921,0.7212376126636685,0.537478822191037,0.7644177191904356,0.9461158822452215,0.7860555397445055,0.16937274660178292,0.0,0.0,5
323,0.9402537714835826,0.7012294240946632,0.5156059034237345,0.5876492989019909,0.9560996828192397,0.1255785298778103,0.6171328901730861,0.044224509845064125,0.0,5
324,0.9259571710734119,0.6805800332900502,0.0,0.8525135172975944,0.9363773748546702,0.07760347566811975,0.02879550879420095,0.0,0.0,5
325,0.9295488152035217,0.7362684600535602,0.0,0.5079769486124118,0.979212122737822,0.01770500836061204,0.6524705664006997,0.0,0.0,5
326,0.9222845812030301,0.7870854634051061,0.6177755108942097,0.9385348021785849,0.9320204537048403,0.25088890452608464,0.4019531945440414,0.0,0.0,5
327,0.9336842895117402,0.7531571941447086,0.0,0.22971022811838834,0.9368326280580028,0.04243346926297713,0.27597604842340223,0.0,0.0,5
328,0.9330058329392096,0.747307283025852,0.5004103856826139,0.6259484262371571,0.9564406077902253,0.13169995789407857,0.5706451492368516,0.0,0.0,5
329,0.9367240007991539,0.7319113189649378,0.41637252562713833,0.5251743871689826,0.9653957112927473,0.09292560242321646,0.632495393590496,0.0,0.0,5
330,0.9422539454241035,0.6971336686491987,0.4687786164081749,0.486460304844181,0.9651132086203295,0.08563576956741939,0.6659982276343183,0.031187668760141726,0.0,5
331,0.9256216512776317,0.7131516995474587,0.0,0.6738390165453073,0.9600203811791501,0.034193351132771756,0.3538303006176542,0.0,0.0,5
332,0.9358584285557969,0.8008553974498493,0.23636374272667715,0.3976832377227034,0.9643461073822637,0.0,0.5629141536755172,0.0,0.04869354456801529,6
333,0.9318607456893113,0.8119126033246663,0.26968122048797866,0.3988689337682559,0.9624441986316116,0.0,0.5883647605072989,0.0,0.052072847115837664,6
334,0.903391511973617,0.9946605948328506,0.535833437852491,0.11267404740311743,0.9985016654403475,0.0,0.41866166273299243,0.0,0.0,6
335,0.9233533619088603,0.7026443873352171,0.5432831468188632,0.39089852424531574,0.9642933503297761,0.0,0.5559216508519155,0.0,0.0917788529470772,6
336,0.9198192504840377,0.8744433416800259,0.5594656214951743,0.3704484974216707,0.9699724183302445,0.0,0.5312233160876196,0.0,0.08121424925720284,6
337,0.9357460944200272,0.8013862117539284,0.2532849824291244,0.40181277079346633,0.9643094058071215,0.0,0.5600115604486965,0.0,0.052179507051482894,6
338,0.9367602889333925,0.5060644403510406,0.11499143447683455,0.35781896442381167,0.9667813798919167,0.0,0.646993577492706,0.0,0.0,6
339,0.9341675380306252,0.8672635106811687,0.20826501232454186,0.4832449800485123,0.9627517180196441,0.0,0.6074949051248705,0.0,0.0,6
340,0.9360522149221562,0.8331467912510464,0.07701338864431806,0.5578462819115255,0.9633429017298077,0.0,0.6494466862475983,0.0,0.0,6
341,0.9356538751055381,0.8491461845282546,0.1418896075433206,0.5247427753451115,0.9622893489415915,0.0,0.6304310833403931,0.0,0.0,6
342,0.9125677767551208,0.9388019628608943,0.38674157031718825,0.16909499424241997,0.989588585199366,0.0,0.4678427015316082,0.0,0.0,6
343,0.9324583210053697,0.8142202973218247,0.5523274741088315,0.4723969492678513,0.9630297385979544,0.0,0.5194643952947672,0.0,0.11258375509391168,6
344,0.9338176471295939,0.8107559369622827,0.5416473038283379,0.47620675854248945,0.9636798110127555,0.0,0.5116192321157303,0.0,0.11158533379465611,6
345,0.9170586896814699,0.9125425019714691,0.31687682445051546,0.1999689310286897,0.985121152050499,0.0,0.4923417306858476,0.0,0.0,6
346,0.9359850918893978,0.8002568731560801,0.21728405145841645,0.39302694672643357,0.9643874905631112,0.0,0.5661869979599152,0.0,0.04476291719514722,6
347,0.9113972924299099,0.9444432626684497,0.5497645201398202,0.20782982589366006,0.9893361941555838,0.0,0.43960428530848517,0.0,0.033269186472326566,6
348,0.9374148571297837,0.7937323783761467,0.0,0.34362052584102165,0.9648550378404153,0.0,0.6044242497352528,0.0,0.0,6
349,0.9091259332610778,0.9589272594546139,0.44028603331786803,0.14543315527870979,0.9930124337510233,0.0,0.4490666028880217,0.0,0.0,6
350,0.9334320357623463,0.8193028765620207,0.16246081051332262,0.55838020508339,0.9632155298102308,0.0,0.643136131158296,0.0,0.03136961829551059,6
351,0.9087474117296006,0.9602806402961834,0.5497068818208367,0.17627665328537379,0.9923760904529307,0.0,0.43137814012971926,0.0,0.023785248162822847,6
352,0.9368806929527327,0.8059922664511603,0.0,0.49581827922940286,0.9646980612717727,0.0,0.6450040501548439,0.0,0.0,6
353,0.9240625608617565,0.8443729248987931,0.5618374285651591,0.4359043212848819,0.962780908872889,0.0,0.5600769174132081,0.0,0.10066480135389327,6
354,0.9295486282833955,0.8257671966573996,0.3664353108352652,0.5097125137183103,0.9614853768839584,0.0,0.6068718479732458,0.0,0.07075513038854625,6
355,0.937248485805717,0.7993123354054927,0.01666619424016355,0.35336347955740577,0.9645655684344437,0.0,0.604404401383701,0.0,0.0,6
356,0.9290249123300733,0.8390893601306997,0.550147943581716,0.4177288350521528,0.9691141002102633,0.0,0.49432650749679957,0.0,0.09635853976171115,6
357,0.9175732780397113,0.9164714800076872,0.3025611690716414,0.3218681942119588,0.9840865495299164,0.0,0.5281764269057814,0.0,0.0,6
358,0.9267173678377228,0.8349003085005708,0.5278143793778893,0.4661283468510998,0.9599714787691136,0.0,0.576024273031401,0.0,0.09830538115906788,6
359,0.9170184035357637,0.8942916741322751,0.5579000823282204,0.3272436106246339,0.9747192587741779,0.0,0.5121781569958322,0.0,0.06837568346000888,6
360,0.9195444116576156,0.0,0.29240798483283326,0.05298539957382284,0.9838968325202236,0.0,0.5430578290816,0.0,0.0,6
361,0.9131997410244731,0.9540595185452139,0.43143834338983855,0.23077391449585843,0.9871082622696846,0.0,0.4788422620853774,0.0,0.0,6
362,0.9352675982226025,0.8036472575553694,0.3253623505225935,0.4194028457778947,0.9641530725249479,0.0,0.5476477334410981,0.0,0.06702824186637826,6
363,0.9341996679464989,0.8249280560236513,0.45292519394070585,0.48056506955405853,0.9630459792493263,0.0,0.5380559900938418,0.0,0.08221597322110165,6
364,0.9233473740990368,0.45500114327929286,0.5006431009124284,0.2661897391163382,0.9746036647580735,0.0,0.49140547330754764,0.0,0.06362134422905914,6
365,0.9111801457841087,0.9356647598227236,0.5546367761405612,0.2371846856242431,0.9846138651305665,0.0,0.4724792552876708,0.0,0.04161418678779966,6
366,0.9366519544418469,0.7709959606108021,0.01236707387511543,0.3303821124322952,0.9655302393482764,0.0,0.5996499300770998,0.0,0.0,6
367,0.9368756576995149,0.7960486681657177,0.0831353580043408,0.3602887150271258,0.9646784543718866,0.0,0.5891982604828573,0.0,0.017126803009052963,6
368,0.9371588951108332,0.5875991210864763,0.0,0.4754989049663588,0.9673242296026786,0.0,0.67786361722075,0.0,0.0,6
369,0.9346859548536521,0.802537968712992,0.13281563322554293,0.36899243299772877,0.9636696158400134,0.0,0.5960251816508976,0.0,0.02564541999265818,6
370,0.9109163932520882,0.9524107777606976,0.4088368242435437,0.22517701852351907,0.9909335310731635,0.0,0.47765095770725136,0.0,0.0,6
371,0.9352592052103639,0.8603918164220605,0.21030436212291156,0.4962186608105501,0.9615021046309712,0.0,0.6103109293729303,0.0,0.004583464500373643,6
372,0.929494398637355,0.5638688865803803,0.12649411355445472,0.24162538249316765,0.9717267395234379,0.0,0.5644993884814711,0.0,0.0,6
373,0.9266930576874084,0.8296300573244894,0.5614209695877911,0.4641244665235637,0.960246099165037,0.0,0.5649844415299601,0.0,0.1091933757081477,6
374,0.9370310684805764,0.8025409171847916,0.0,0.4529722433369122,0.9647422526185213,0.0,0.633580204883941,0.0,0.0,6
375,0.9377885095317681,0.16353415195084767,0.11099624450113507,0.2233974635911245,0.9722398547421873,0.0,0.6559143214137703,0.0,0.022866453696107982,6
376,0.9045728986699861,0.9824873244744923,0.5509436417658761,0.13526359929654141,0.9958117450588883,0.0,0.4275513906912979,0.0,0.011327784717434078,6
377,0.9213065551430797,0.38538356988699396,0.49093381920400747,0.22546130585208723,0.9767445163826765,0.0,0.4879479264073701,0.0,0.053886943191599576,6
378,0.9189092881632916,0.46864009037851034,0.5079491924593447,0.26071612188621185,0.9723868453628332,0.0,0.5269098335516096,0.0,0.06121339715396388,6
379,0.9125830241916185,0.9434129435648098,0.38222943945634275,0.24938481392979334,0.9892193071311199,0.0,0.4903006148497517,0.0,0.0,6
380,0.9351061982793455,0.8552705230744945,0.2453410428925338,0.4939581381850085,0.9617250543329665,0.0,0.5998766512337347,0.0,0.01579431315262681,6
