,RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type,country
186,0.9199794808687072,0.8273878020713465,0.0,0.76,0.8510011934756663,0.00644122383252818,0.560840024706609,0.0,0.0,7,eu
187,0.9275431819251558,0.7756041426927504,0.8743718592964823,0.0,0.961676170269195,0.0998389694041868,0.5090713036923817,0.0,0.0,2,eu
188,0.9255233299384908,0.0,0.7989949748743719,0.3514285714285714,0.9676435486009813,0.0933977455716586,0.5441630636195182,0.0,0.4705882352941176,2,eu
189,0.9341184447753648,0.7686996547756042,0.0,0.40857142857142853,0.9582283516774965,0.0821256038647343,0.5311920938851142,0.0,0.0,2,eu
190,0.9369548326715327,0.759493670886076,0.836683417085427,0.3657142857142857,0.9595544357512267,0.09661835748792272,0.5645460160592959,0.0,0.2156862745098039,1,eu
191,0.9298638629311116,0.7991944764096663,0.9045226130653266,0.38857142857142857,0.9644609468240287,0.07729468599033816,0.4836318715256331,0.0,0.1133578431372547,1,eu
192,0.9267696215898376,0.7289988492520139,0.7236180904522612,0.48857142857142855,0.970826150377934,0.0,0.5274861025324273,0.0,0.0,2,eu
193,0.9498904805010273,0.6718951934141811,0.957286432160804,0.22285714285714286,0.8510011934756663,0.0,0.5090713036923817,0.0,0.0,1,eu
194,0.8368372394167292,0.0,0.0,0.7657142857142857,0.9732131017106486,0.01288244766505636,0.5602223594811612,0.0,0.09803921568627451,7,eu
195,0.9345052249430239,0.7589182968929805,0.8467336683417085,0.33714285714285713,0.9643283384166557,0.09178743961352658,0.5453983940704138,0.0,0.3137254901960784,1,eu
196,0.9337746401818894,0.8107019562715766,0.5502512562814069,0.47428571428571425,0.9636652963797906,0.0,0.5090713036923817,0.0,0.1133578431372547,6,eu
197,0.9320126416403305,0.7456846950517838,0.743718592964824,0.40857142857142853,0.9669805065641163,0.09661835748792272,0.5429277331686225,0.044444444444444446,0.0,2,eu
198,0.8659155507553713,0.7330264672036825,0.8743718592964823,0.38571428571428573,0.9675109401936083,0.0,0.5361334156886967,0.0,0.0,1,eu
199,0.9027821373244036,0.731300345224396,0.836683417085427,0.4257142857142857,0.9717544092295453,0.10789049919484703,0.5089561457689932,0.0,0.0,2,eu
200,0.924019184842038,0.7686996547756042,0.8994974874371858,0.4257142857142857,0.9643283384166557,0.0,0.5071031500926498,0.0,0.0,2,eu
201,0.9251365497708317,0.8273878020713465,0.0,0.0,0.9761304866728552,0.07048185309054876,0.5090713036923817,0.4984126984126984,0.0,7,eu
202,0.9242770382871441,0.7675489067894132,0.8969849246231155,0.0,0.9663174645272512,0.09822866344605474,0.5090713036923817,0.0,0.0,2,eu
203,0.9305944476922461,0.7600690448791716,0.7060301507537688,0.36857142857142855,0.9677761570083545,0.0821256038647343,0.5571340333539221,0.0,0.1764705882352941,1,eu
204,0.94361604667011,0.7928653624856157,0.5728643216080401,0.40857142857142853,0.0,0.0789049919484702,0.6084002470660901,0.0,0.33333333333333337,2,eu
205,0.9257382078094132,0.6718951934141811,0.8668341708542713,0.5028571428571428,0.961145736639703,0.09661835748792272,0.0,0.0,0.1133578431372547,3,eu
